company_id,ticker,cik,taxonomy,source_tag,source_unit,form,filing_date,period_start,period_end,fiscal_year,fiscal_period,reported_fiscal_year,frame,duration_days,accession_number,value_raw,source_url,loaded_at
amzn,AMZN,0001018724,us-gaap,PaymentsToAcquireProductiveAssets,USD,10-K,2022-02-04,2021-01-01,2021-12-31,2021,FY,2021,,364.0,0001018724-22-000005,61053000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000005/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,PaymentsToAcquireProductiveAssets,USD,10-K,2023-02-03,2021-01-01,2021-12-31,2021,FY,2022,,364.0,0001018724-23-000004,61053000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,PaymentsToAcquireProductiveAssets,USD,10-K,2024-02-02,2021-01-01,2021-12-31,2021,FY,2023,CY2021,364.0,0001018724-24-000008,61053000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,USD,10-K,2022-02-04,2021-01-01,2021-12-31,2021,FY,2021,,364.0,0001018724-22-000005,469822000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000005/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,USD,10-K,2023-02-03,2021-01-01,2021-12-31,2021,FY,2022,,364.0,0001018724-23-000004,469822000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,USD,10-K,2024-02-02,2021-01-01,2021-12-31,2021,FY,2023,CY2021,364.0,0001018724-24-000008,469822000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,StockholdersEquity,USD,10-K,2022-02-04,,2021-12-31,2021,FY,2021,,,0001018724-22-000005,138245000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872422000005/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,StockholdersEquity,USD,10-K,2023-02-03,,2021-12-31,2021,FY,2022,,,0001018724-23-000004,138245000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,StockholdersEquity,USD,10-K,2024-02-02,,2021-12-31,2021,FY,2023,,,0001018724-24-000008,138245000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,StockholdersEquity,USD,10-K,2025-02-07,,2021-12-31,2021,FY,2024,CY2021Q4I,,0001018724-25-000004,138245000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,Assets,USD,10-K,2023-02-03,,2022-12-31,2022,FY,2022,,,0001018724-23-000004,462675000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,Assets,USD,10-K,2024-02-02,,2022-12-31,2022,FY,2023,,,0001018724-24-000008,462675000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,Assets,USD,10-K,2025-02-07,,2022-12-31,2022,FY,2024,CY2022Q4I,,0001018724-25-000004,462675000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,AssetsCurrent,USD,10-K,2023-02-03,,2022-12-31,2022,FY,2022,,,0001018724-23-000004,146791000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,AssetsCurrent,USD,10-K,2024-02-02,,2022-12-31,2022,FY,2023,CY2022Q4I,,0001018724-24-000008,146791000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,10-K,2023-02-03,,2022-12-31,2022,FY,2022,,,0001018724-23-000004,53888000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,10-K,2024-02-02,,2022-12-31,2022,FY,2023,CY2022Q4I,,0001018724-24-000008,53888000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,InventoryNet,USD,10-K,2023-02-03,,2022-12-31,2022,FY,2022,,,0001018724-23-000004,34405000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,InventoryNet,USD,10-K,2024-02-02,,2022-12-31,2022,FY,2023,CY2022Q4I,,0001018724-24-000008,34405000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,LiabilitiesCurrent,USD,10-K,2023-02-03,,2022-12-31,2022,FY,2022,,,0001018724-23-000004,155393000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,LiabilitiesCurrent,USD,10-K,2024-02-02,,2022-12-31,2022,FY,2023,CY2022Q4I,,0001018724-24-000008,155393000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,NetCashProvidedByUsedInOperatingActivities,USD,10-K,2023-02-03,2022-01-01,2022-12-31,2022,FY,2022,,364.0,0001018724-23-000004,46752000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,NetCashProvidedByUsedInOperatingActivities,USD,10-K,2024-02-02,2022-01-01,2022-12-31,2022,FY,2023,,364.0,0001018724-24-000008,46752000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,NetCashProvidedByUsedInOperatingActivities,USD,10-K,2025-02-07,2022-01-01,2022-12-31,2022,FY,2024,CY2022,364.0,0001018724-25-000004,46752000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,NetIncomeLoss,USD,10-K,2023-02-03,2022-01-01,2022-12-31,2022,FY,2022,,364.0,0001018724-23-000004,-2722000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,NetIncomeLoss,USD,10-K,2024-02-02,2022-01-01,2022-12-31,2022,FY,2023,,364.0,0001018724-24-000008,-2722000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,NetIncomeLoss,USD,10-K,2025-02-07,2022-01-01,2022-12-31,2022,FY,2024,,364.0,0001018724-25-000004,-2722000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,OperatingIncomeLoss,USD,10-K,2023-02-03,2022-01-01,2022-12-31,2022,FY,2022,,364.0,0001018724-23-000004,12248000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,OperatingIncomeLoss,USD,10-K,2024-02-02,2022-01-01,2022-12-31,2022,FY,2023,,364.0,0001018724-24-000008,12248000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,OperatingIncomeLoss,USD,10-K,2025-02-07,2022-01-01,2022-12-31,2022,FY,2024,CY2022,364.0,0001018724-25-000004,12248000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,PaymentsToAcquireProductiveAssets,USD,10-K,2023-02-03,2022-01-01,2022-12-31,2022,FY,2022,,364.0,0001018724-23-000004,63645000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,PaymentsToAcquireProductiveAssets,USD,10-K,2024-02-02,2022-01-01,2022-12-31,2022,FY,2023,,364.0,0001018724-24-000008,63645000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,PaymentsToAcquireProductiveAssets,USD,10-K,2025-02-07,2022-01-01,2022-12-31,2022,FY,2024,CY2022,364.0,0001018724-25-000004,63645000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,USD,10-K,2023-02-03,2022-01-01,2022-12-31,2022,FY,2022,,364.0,0001018724-23-000004,513983000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,USD,10-K,2024-02-02,2022-01-01,2022-12-31,2022,FY,2023,,364.0,0001018724-24-000008,513983000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,USD,10-K,2025-02-07,2022-01-01,2022-12-31,2022,FY,2024,CY2022,364.0,0001018724-25-000004,513983000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,StockholdersEquity,USD,10-K,2023-02-03,,2022-12-31,2022,FY,2022,,,0001018724-23-000004,146043000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,StockholdersEquity,USD,10-K,2024-02-02,,2022-12-31,2022,FY,2023,,,0001018724-24-000008,146043000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,StockholdersEquity,USD,10-K,2025-02-07,,2022-12-31,2022,FY,2024,,,0001018724-25-000004,146043000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,StockholdersEquity,USD,10-K,2026-02-06,,2022-12-31,2022,FY,2025,CY2022Q4I,,0001018724-26-000004,146043000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,Assets,USD,10-K,2024-02-02,,2023-12-31,2023,FY,2023,,,0001018724-24-000008,527854000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,Assets,USD,10-K,2025-02-07,,2023-12-31,2023,FY,2024,,,0001018724-25-000004,527854000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,Assets,USD,10-K,2026-02-06,,2023-12-31,2023,FY,2025,CY2023Q4I,,0001018724-26-000004,527854000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,AssetsCurrent,USD,10-K,2024-02-02,,2023-12-31,2023,FY,2023,,,0001018724-24-000008,172351000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,AssetsCurrent,USD,10-K,2025-02-07,,2023-12-31,2023,FY,2024,CY2023Q4I,,0001018724-25-000004,172351000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,10-K,2024-02-02,,2023-12-31,2023,FY,2023,,,0001018724-24-000008,73387000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,10-K,2025-02-07,,2023-12-31,2023,FY,2024,CY2023Q4I,,0001018724-25-000004,73387000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,InventoryNet,USD,10-K,2024-02-02,,2023-12-31,2023,FY,2023,,,0001018724-24-000008,33318000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,InventoryNet,USD,10-K,2025-02-07,,2023-12-31,2023,FY,2024,CY2023Q4I,,0001018724-25-000004,33318000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,LiabilitiesCurrent,USD,10-K,2024-02-02,,2023-12-31,2023,FY,2023,,,0001018724-24-000008,164917000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,LiabilitiesCurrent,USD,10-K,2025-02-07,,2023-12-31,2023,FY,2024,CY2023Q4I,,0001018724-25-000004,164917000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,NetCashProvidedByUsedInOperatingActivities,USD,10-K,2024-02-02,2023-01-01,2023-12-31,2023,FY,2023,,364.0,0001018724-24-000008,84946000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,NetCashProvidedByUsedInOperatingActivities,USD,10-K,2025-02-07,2023-01-01,2023-12-31,2023,FY,2024,,364.0,0001018724-25-000004,84946000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,NetCashProvidedByUsedInOperatingActivities,USD,10-K,2026-02-06,2023-01-01,2023-12-31,2023,FY,2025,CY2023,364.0,0001018724-26-000004,84946000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,NetIncomeLoss,USD,10-K,2024-02-02,2023-01-01,2023-12-31,2023,FY,2023,,364.0,0001018724-24-000008,30425000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,NetIncomeLoss,USD,10-K,2025-02-07,2023-01-01,2023-12-31,2023,FY,2024,,364.0,0001018724-25-000004,30425000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,NetIncomeLoss,USD,10-K,2026-02-06,2023-01-01,2023-12-31,2023,FY,2025,,364.0,0001018724-26-000004,30425000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,OperatingIncomeLoss,USD,10-K,2024-02-02,2023-01-01,2023-12-31,2023,FY,2023,,364.0,0001018724-24-000008,36852000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,OperatingIncomeLoss,USD,10-K,2025-02-07,2023-01-01,2023-12-31,2023,FY,2024,,364.0,0001018724-25-000004,36852000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,OperatingIncomeLoss,USD,10-K,2026-02-06,2023-01-01,2023-12-31,2023,FY,2025,CY2023,364.0,0001018724-26-000004,36852000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,PaymentsToAcquireProductiveAssets,USD,10-K,2024-02-02,2023-01-01,2023-12-31,2023,FY,2023,,364.0,0001018724-24-000008,52729000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,PaymentsToAcquireProductiveAssets,USD,10-K,2025-02-07,2023-01-01,2023-12-31,2023,FY,2024,,364.0,0001018724-25-000004,52729000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,PaymentsToAcquireProductiveAssets,USD,10-K,2026-02-06,2023-01-01,2023-12-31,2023,FY,2025,CY2023,364.0,0001018724-26-000004,52729000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,USD,10-K,2024-02-02,2023-01-01,2023-12-31,2023,FY,2023,,364.0,0001018724-24-000008,574785000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,USD,10-K,2025-02-07,2023-01-01,2023-12-31,2023,FY,2024,,364.0,0001018724-25-000004,574785000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,USD,10-K,2026-02-06,2023-01-01,2023-12-31,2023,FY,2025,CY2023,364.0,0001018724-26-000004,574785000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,StockholdersEquity,USD,10-K,2024-02-02,,2023-12-31,2023,FY,2023,,,0001018724-24-000008,201875000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,StockholdersEquity,USD,10-K,2025-02-07,,2023-12-31,2023,FY,2024,,,0001018724-25-000004,201875000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/,2026-08-05T12:11:50+00:00
amzn,AMZN,0001018724,us-gaap,StockholdersEquity,USD,10-K,2026-02-06,,2023-12-31,2023,FY,2025,CY2023Q4I,,0001018724-26-000004,201875000000.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/,2026-08-05T12:11:50+00:00
bkng,BKNG,0001075531,us-gaap,Assets,USD,10-K,2022-02-23,,2021-12-31,2021,FY,2021,,,0001075531-22-000008,23641000000.0,https://www.sec.gov/Archives/edgar/data/1075531/000107553122000008/,2026-08-05T12:11:50+00:00
bkng,BKNG,0001075531,us-gaap,Assets,USD,10-K,2023-02-23,,2021-12-31,2021,FY,2022,CY2021Q4I,,0001075531-23-000016,23641000000.0,https://www.sec.gov/Archives/edgar/data/1075531/000107553123000016/,2026-08-05T12:11:50+00:00
bkng,BKNG,0001075531,us-gaap,AssetsCurrent,USD,10-K,2022-02-23,,2021-12-31,2021,FY,2021,,,0001075531-22-000008,13145000000.0,https://www.sec.gov/Archives/edgar/data/1075531/000107553122000008/,2026-08-05T12:11:50+00:00
bkng,BKNG,0001075531,us-gaap,AssetsCurrent,USD,10-K,2023-02-23,,2021-12-31,2021,FY,2022,CY2021Q4I,,0001075531-23-000016,13145000000.0,https://www.sec.gov/Archives/edgar/data/1075531/000107553123000016/,2026-08-05T12:11:50+00:00
bkng,BKNG,0001075531,us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,10-K,2022-02-23,,2021-12-31,2021,FY,2021,,,0001075531-22-000008,11127000000.0,https://www.sec.gov/Archives/edgar/data/1075531/000107553122000008/,2026-08-05T12:11:50+00:00
bkng,BKNG,0001075531,us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,10-K,2023-02-23,,2021-12-31,2021,FY,2022,CY2021Q4I,,0001075531-23-000016,11127000000.0,https://www.sec.gov/Archives/edgar/data/1075531/000107553123000016/,2026-08-05T12:11:50+00:00
bkng,BKNG,0001075531,us-gaap,Liabilities,USD,10-K,2022-02-23,,2021-12-31,2021,FY,2021,,,0001075531-22-000008,17463000000.0,https://www.sec.gov/Archives/edgar/data/1075531/000107553122000008/,2026-08-05T12:11:50+00:00
bkng,BKNG,0001075531,us-gaap,Liabilities,USD,10-K,2023-02-23,,2021-12-31,2021,FY,2022,CY2021Q4I,,0001075531-23-000016,17463000000.0,https://www.sec.gov/Archives/edgar/data/1075531/000107553123000016/,2026-08-05T12:11:50+00:00
bkng,BKNG,0001075531,us-gaap,LiabilitiesCurrent,USD,10-K,2022-02-23,,2021-12-31,2021,FY,2021,,,0001075531-22-000008,6246000000.0,https://www.sec.gov/Archives/edgar/data/1075531/000107553122000008/,2026-08-05T12:11:50+00:00
bkng,BKNG,0001075531,us-gaap,LiabilitiesCurrent,USD,10-K,2023-02-23,,2021-12-31,2021,FY,2022,CY2021Q4I,,0001075531-23-000016,6246000000.0,https://www.sec.gov/Archives/edgar/data/1075531/000107553123000016/,2026-08-05T12:11:50+00:00
