company_id,ticker,accession_number,form,filing_date,period_start,period_end,fiscal_year,fiscal_period,duration_days,canonical_field,taxonomy,source_tag,value_raw,value_standardized,unit,flow_or_stock,source_priority,source_url,loaded_at,cik,source_unit,reported_fiscal_year,frame
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,,2022-12-31,2022,FY,,current_assets,us-gaap,AssetsCurrent,15798000000.0,15798.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,CY2022Q4I
bkng,BKNG,0001075531-23-000016,10-K,2023-02-23,,2022-12-31,2022,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,8474000000.0,8474.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553123000016/,2026-08-05T12:11:50+00:00,0001075531,USD,2022,
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,,2022-12-31,2022,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,8474000000.0,8474.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,CY2022Q4I
bkng,BKNG,0001075531-23-000016,10-K,2023-02-23,2022-01-01,2022-12-31,2022,FY,364.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,3058000000.0,3058.0,USD_millions,flow,3,https://www.sec.gov/Archives/edgar/data/1075531/000107553123000016/,2026-08-05T12:11:50+00:00,0001075531,USD,2022,
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,2022-01-01,2022-12-31,2022,FY,364.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,3058000000.0,3058.0,USD_millions,flow,3,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,
bkng,BKNG,0001075531-25-000010,10-K,2025-02-20,2022-01-01,2022-12-31,2022,FY,364.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,3058000000.0,3058.0,USD_millions,flow,3,https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/,2026-08-05T12:11:50+00:00,0001075531,USD,2024,CY2022
bkng,BKNG,0001075531-23-000016,10-K,2023-02-23,2022-01-01,2022-12-31,2022,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,6554000000.0,6554.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553123000016/,2026-08-05T12:11:50+00:00,0001075531,USD,2022,
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,2022-01-01,2022-12-31,2022,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,6554000000.0,6554.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,
bkng,BKNG,0001075531-25-000010,10-K,2025-02-20,2022-01-01,2022-12-31,2022,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,6554000000.0,6554.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/,2026-08-05T12:11:50+00:00,0001075531,USD,2024,CY2022
bkng,BKNG,0001075531-23-000016,10-K,2023-02-23,2022-01-01,2022-12-31,2022,FY,364.0,operating_income,us-gaap,OperatingIncomeLoss,5102000000.0,5102.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553123000016/,2026-08-05T12:11:50+00:00,0001075531,USD,2022,
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,2022-01-01,2022-12-31,2022,FY,364.0,operating_income,us-gaap,OperatingIncomeLoss,5102000000.0,5102.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,
bkng,BKNG,0001075531-25-000010,10-K,2025-02-20,2022-01-01,2022-12-31,2022,FY,364.0,operating_income,us-gaap,OperatingIncomeLoss,5102000000.0,5102.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/,2026-08-05T12:11:50+00:00,0001075531,USD,2024,CY2022
bkng,BKNG,0001075531-23-000016,10-K,2023-02-23,2022-01-01,2022-12-31,2022,FY,364.0,revenue,us-gaap,Revenues,17090000000.0,17090.0,USD_millions,flow,4,https://www.sec.gov/Archives/edgar/data/1075531/000107553123000016/,2026-08-05T12:11:50+00:00,0001075531,USD,2022,
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,2022-01-01,2022-12-31,2022,FY,364.0,revenue,us-gaap,Revenues,17090000000.0,17090.0,USD_millions,flow,4,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,
bkng,BKNG,0001075531-25-000010,10-K,2025-02-20,2022-01-01,2022-12-31,2022,FY,364.0,revenue,us-gaap,Revenues,17090000000.0,17090.0,USD_millions,flow,4,https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/,2026-08-05T12:11:50+00:00,0001075531,USD,2024,CY2022
bkng,BKNG,0001075531-23-000016,10-K,2023-02-23,,2022-12-31,2022,FY,,total_assets,us-gaap,Assets,25361000000.0,25361.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553123000016/,2026-08-05T12:11:50+00:00,0001075531,USD,2022,
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,,2022-12-31,2022,FY,,total_assets,us-gaap,Assets,25361000000.0,25361.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,CY2022Q4I
bkng,BKNG,0001075531-23-000016,10-K,2023-02-23,,2022-12-31,2022,FY,,total_equity,us-gaap,StockholdersEquity,2782000000.0,2782.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553123000016/,2026-08-05T12:11:50+00:00,0001075531,USD,2022,
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,,2022-12-31,2022,FY,,total_equity,us-gaap,StockholdersEquity,2782000000.0,2782.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,
bkng,BKNG,0001075531-25-000010,10-K,2025-02-20,,2022-12-31,2022,FY,,total_equity,us-gaap,StockholdersEquity,2782000000.0,2782.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/,2026-08-05T12:11:50+00:00,0001075531,USD,2024,
bkng,BKNG,0001075531-26-000009,10-K,2026-02-18,,2022-12-31,2022,FY,,total_equity,us-gaap,StockholdersEquity,2782000000.0,2782.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553126000009/,2026-08-05T12:11:50+00:00,0001075531,USD,2025,CY2022Q4I
bkng,BKNG,0001075531-23-000016,10-K,2023-02-23,,2022-12-31,2022,FY,,total_liabilities,us-gaap,Liabilities,22579000000.0,22579.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553123000016/,2026-08-05T12:11:50+00:00,0001075531,USD,2022,
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,,2022-12-31,2022,FY,,total_liabilities,us-gaap,Liabilities,22579000000.0,22579.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,CY2022Q4I
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,2023-01-01,2023-12-31,2023,FY,364.0,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,345000000.0,345.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,
bkng,BKNG,0001075531-25-000010,10-K,2025-02-20,2023-01-01,2023-12-31,2023,FY,364.0,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,345000000.0,345.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/,2026-08-05T12:11:50+00:00,0001075531,USD,2024,
bkng,BKNG,0001075531-26-000009,10-K,2026-02-18,2023-01-01,2023-12-31,2023,FY,364.0,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,345000000.0,345.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553126000009/,2026-08-05T12:11:50+00:00,0001075531,USD,2025,CY2023
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,,2023-12-31,2023,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,12107000000.0,12107.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,
bkng,BKNG,0001075531-25-000010,10-K,2025-02-20,,2023-12-31,2023,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,12107000000.0,12107.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/,2026-08-05T12:11:50+00:00,0001075531,USD,2024,CY2023Q4I
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,,2023-12-31,2023,FY,,current_assets,us-gaap,AssetsCurrent,17034000000.0,17034.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,
bkng,BKNG,0001075531-25-000010,10-K,2025-02-20,,2023-12-31,2023,FY,,current_assets,us-gaap,AssetsCurrent,17034000000.0,17034.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/,2026-08-05T12:11:50+00:00,0001075531,USD,2024,CY2023Q4I
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,,2023-12-31,2023,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,13330000000.0,13330.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,
bkng,BKNG,0001075531-25-000010,10-K,2025-02-20,,2023-12-31,2023,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,13330000000.0,13330.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/,2026-08-05T12:11:50+00:00,0001075531,USD,2024,CY2023Q4I
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,2023-01-01,2023-12-31,2023,FY,364.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,4289000000.0,4289.0,USD_millions,flow,3,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,
bkng,BKNG,0001075531-25-000010,10-K,2025-02-20,2023-01-01,2023-12-31,2023,FY,364.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,4289000000.0,4289.0,USD_millions,flow,3,https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/,2026-08-05T12:11:50+00:00,0001075531,USD,2024,
bkng,BKNG,0001075531-26-000009,10-K,2026-02-18,2023-01-01,2023-12-31,2023,FY,364.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,4289000000.0,4289.0,USD_millions,flow,3,https://www.sec.gov/Archives/edgar/data/1075531/000107553126000009/,2026-08-05T12:11:50+00:00,0001075531,USD,2025,CY2023
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,2023-01-01,2023-12-31,2023,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,7344000000.0,7344.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,
bkng,BKNG,0001075531-25-000010,10-K,2025-02-20,2023-01-01,2023-12-31,2023,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,7344000000.0,7344.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/,2026-08-05T12:11:50+00:00,0001075531,USD,2024,
bkng,BKNG,0001075531-26-000009,10-K,2026-02-18,2023-01-01,2023-12-31,2023,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,7344000000.0,7344.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553126000009/,2026-08-05T12:11:50+00:00,0001075531,USD,2025,CY2023
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,2023-01-01,2023-12-31,2023,FY,364.0,operating_income,us-gaap,OperatingIncomeLoss,5835000000.0,5835.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,
bkng,BKNG,0001075531-25-000010,10-K,2025-02-20,2023-01-01,2023-12-31,2023,FY,364.0,operating_income,us-gaap,OperatingIncomeLoss,5835000000.0,5835.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/,2026-08-05T12:11:50+00:00,0001075531,USD,2024,
bkng,BKNG,0001075531-26-000009,10-K,2026-02-18,2023-01-01,2023-12-31,2023,FY,364.0,operating_income,us-gaap,OperatingIncomeLoss,5835000000.0,5835.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553126000009/,2026-08-05T12:11:50+00:00,0001075531,USD,2025,CY2023
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,2023-01-01,2023-12-31,2023,FY,364.0,revenue,us-gaap,Revenues,21365000000.0,21365.0,USD_millions,flow,4,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,
bkng,BKNG,0001075531-25-000010,10-K,2025-02-20,2023-01-01,2023-12-31,2023,FY,364.0,revenue,us-gaap,Revenues,21365000000.0,21365.0,USD_millions,flow,4,https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/,2026-08-05T12:11:50+00:00,0001075531,USD,2024,
bkng,BKNG,0001075531-26-000009,10-K,2026-02-18,2023-01-01,2023-12-31,2023,FY,364.0,revenue,us-gaap,Revenues,21365000000.0,21365.0,USD_millions,flow,4,https://www.sec.gov/Archives/edgar/data/1075531/000107553126000009/,2026-08-05T12:11:50+00:00,0001075531,USD,2025,CY2023
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,,2023-12-31,2023,FY,,total_assets,us-gaap,Assets,24342000000.0,24342.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,
bkng,BKNG,0001075531-25-000010,10-K,2025-02-20,,2023-12-31,2023,FY,,total_assets,us-gaap,Assets,24342000000.0,24342.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/,2026-08-05T12:11:50+00:00,0001075531,USD,2024,CY2023Q4I
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,,2023-12-31,2023,FY,,total_equity,us-gaap,StockholdersEquity,-2744000000.0,-2744.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,
bkng,BKNG,0001075531-25-000010,10-K,2025-02-20,,2023-12-31,2023,FY,,total_equity,us-gaap,StockholdersEquity,-2744000000.0,-2744.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/,2026-08-05T12:11:50+00:00,0001075531,USD,2024,
bkng,BKNG,0001075531-26-000009,10-K,2026-02-18,,2023-12-31,2023,FY,,total_equity,us-gaap,StockholdersEquity,-2744000000.0,-2744.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553126000009/,2026-08-05T12:11:50+00:00,0001075531,USD,2025,CY2023Q4I
bkng,BKNG,0001075531-24-000014,10-K,2024-02-22,,2023-12-31,2023,FY,,total_liabilities,us-gaap,Liabilities,27086000000.0,27086.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/,2026-08-05T12:11:50+00:00,0001075531,USD,2023,
bkng,BKNG,0001075531-25-000010,10-K,2025-02-20,,2023-12-31,2023,FY,,total_liabilities,us-gaap,Liabilities,27086000000.0,27086.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1075531/000107553125000010/,2026-08-05T12:11:50+00:00,0001075531,USD,2024,CY2023Q4I
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,2021-02-01,2022-01-30,2021,FY,363.0,capital_expenditure,us-gaap,PaymentsToAcquireProductiveAssets,183186000.0,183.186,USD_millions,flow,2,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,CY2021
chwy,CHWY,0001766502-22-000008,10-K,2022-03-29,,2022-01-30,2021,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,603079000.0,603.079,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650222000008/,2026-08-05T12:11:50+00:00,0001766502,USD,2021,
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,,2022-01-30,2021,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,603079000.0,603.079,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,CY2021Q4I
chwy,CHWY,0001766502-22-000008,10-K,2022-03-29,,2022-01-30,2021,FY,,current_assets,us-gaap,AssetsCurrent,1323532000.0,1323.532,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650222000008/,2026-08-05T12:11:50+00:00,0001766502,USD,2021,
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,,2022-01-30,2021,FY,,current_assets,us-gaap,AssetsCurrent,1323532000.0,1323.532,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,CY2021Q4I
chwy,CHWY,0001766502-22-000008,10-K,2022-03-29,,2022-01-30,2021,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,1644879000.0,1644.879,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650222000008/,2026-08-05T12:11:50+00:00,0001766502,USD,2021,
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,,2022-01-30,2021,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,1644879000.0,1644.879,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,CY2021Q4I
chwy,CHWY,0001766502-22-000008,10-K,2022-03-29,,2022-01-30,2021,FY,,inventory,us-gaap,InventoryNet,560430000.0,560.43,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650222000008/,2026-08-05T12:11:50+00:00,0001766502,USD,2021,
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,,2022-01-30,2021,FY,,inventory,us-gaap,InventoryNet,560430000.0,560.43,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,CY2021Q4I
chwy,CHWY,0001766502-22-000008,10-K,2022-03-29,2021-02-01,2022-01-30,2021,FY,363.0,net_income,us-gaap,NetIncomeLoss,-73817000.0,-73.817,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650222000008/,2026-08-05T12:11:50+00:00,0001766502,USD,2021,
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,2021-02-01,2022-01-30,2021,FY,363.0,net_income,us-gaap,NetIncomeLoss,-73817000.0,-73.817,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,2021-02-01,2022-01-30,2021,FY,363.0,net_income,us-gaap,NetIncomeLoss,-75207000.0,-75.207,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-22-000008,10-K,2022-03-29,2021-02-01,2022-01-30,2021,FY,363.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,191739000.0,191.739,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650222000008/,2026-08-05T12:11:50+00:00,0001766502,USD,2021,
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,2021-02-01,2022-01-30,2021,FY,363.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,191739000.0,191.739,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,2021-02-01,2022-01-30,2021,FY,363.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,191743000.0,191.743,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,CY2021
chwy,CHWY,0001766502-22-000008,10-K,2022-03-29,2021-02-01,2022-01-30,2021,FY,363.0,operating_income,us-gaap,OperatingIncomeLoss,-72178000.0,-72.178,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650222000008/,2026-08-05T12:11:50+00:00,0001766502,USD,2021,
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,2021-02-01,2022-01-30,2021,FY,363.0,operating_income,us-gaap,OperatingIncomeLoss,-72178000.0,-72.178,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,2021-02-01,2022-01-30,2021,FY,363.0,operating_income,us-gaap,OperatingIncomeLoss,-73566000.0,-73.566,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,CY2021
chwy,CHWY,0001766502-22-000008,10-K,2022-03-29,2021-02-01,2022-01-30,2021,FY,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,8890773000.0,8890.773,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650222000008/,2026-08-05T12:11:50+00:00,0001766502,USD,2021,
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,2021-02-01,2022-01-30,2021,FY,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,8890773000.0,8890.773,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,2021-02-01,2022-01-30,2021,FY,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,8967407000.0,8967.407,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,CY2021
chwy,CHWY,0001766502-22-000008,10-K,2022-03-29,,2022-01-30,2021,FY,,total_assets,us-gaap,Assets,2086281000.0,2086.281,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650222000008/,2026-08-05T12:11:50+00:00,0001766502,USD,2021,
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,,2022-01-30,2021,FY,,total_assets,us-gaap,Assets,2086281000.0,2086.281,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,CY2021Q4I
chwy,CHWY,0001766502-22-000008,10-K,2022-03-29,,2022-01-30,2021,FY,,total_equity,us-gaap,StockholdersEquity,14736000.0,14.736,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650222000008/,2026-08-05T12:11:50+00:00,0001766502,USD,2021,
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,,2022-01-30,2021,FY,,total_equity,us-gaap,StockholdersEquity,14736000.0,14.736,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,,2022-01-30,2021,FY,,total_equity,us-gaap,StockholdersEquity,-39620000.0,-39.62,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,,2022-01-30,2021,FY,,total_equity,us-gaap,StockholdersEquity,-39620000.0,-39.62,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,CY2021Q4I
chwy,CHWY,0001766502-22-000008,10-K,2022-03-29,,2022-01-30,2021,FY,,total_liabilities,us-gaap,Liabilities,2071545000.0,2071.545,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650222000008/,2026-08-05T12:11:50+00:00,0001766502,USD,2021,
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,,2022-01-30,2021,FY,,total_liabilities,us-gaap,Liabilities,2071545000.0,2071.545,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,CY2021Q4I
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,2022-01-31,2023-01-29,2022,FY,363.0,capital_expenditure,us-gaap,PaymentsToAcquireProductiveAssets,230310000.0,230.31,USD_millions,flow,2,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,2022-01-31,2023-01-29,2022,FY,363.0,capital_expenditure,us-gaap,PaymentsToAcquireProductiveAssets,230310000.0,230.31,USD_millions,flow,2,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,CY2022
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,,2023-01-29,2022,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,330441000.0,330.441,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,,2023-01-29,2022,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,331641000.0,331.641,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,CY2022Q4I
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,,2023-01-29,2022,FY,,current_assets,us-gaap,AssetsCurrent,1520321000.0,1520.321,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,,2023-01-29,2022,FY,,current_assets,us-gaap,AssetsCurrent,1524780000.0,1524.78,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,CY2022Q4I
