company_id,ticker,cik,fiscal_year,period_end,start_date,canonical_field,taxonomy,source_tag,source_priority,value_reported,value_standardized,unit,unit_scale,form,fy,fp,frame,accession,filing_date,is_amendment,duration_days,source_url,loaded_at,is_latest_restated,source_selection_note
amzn,AMZN,0001018724,2021,2021-12-31,2021-01-01,capital_expenditure,us-gaap,PaymentsToAcquireProductiveAssets,2,61053000000.0,61053.0,USD,USD_millions,10-K,2023,FY,CY2021,0001018724-24-000008,2024-02-02,0,364.0,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2021,2022-01-30,2021-02-01,gross_profit,us-gaap,GrossProfit,1,2385471000.0,2385.471,USD,USD_millions,10-K,2023,FY,CY2021,0001766502-24-000014,2024-03-20,0,363.0,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2021,2022-01-30,,inventory,us-gaap,InventoryNet,1,560430000.0,560.43,USD,USD_millions,10-K,2022,FY,CY2021Q4I,0001766502-23-000011,2023-03-22,0,,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2021,2022-01-30,2021-02-01,net_income,us-gaap,NetIncomeLoss,1,-75207000.0,-75.207,USD,USD_millions,10-K,2023,FY,,0001766502-24-000014,2024-03-20,0,363.0,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2021,2022-01-30,2021-02-01,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,1,191743000.0,191.743,USD,USD_millions,10-K,2023,FY,CY2021,0001766502-24-000014,2024-03-20,0,363.0,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2021,2022-01-30,2021-02-01,operating_income,us-gaap,OperatingIncomeLoss,1,-73566000.0,-73.566,USD,USD_millions,10-K,2023,FY,CY2021,0001766502-24-000014,2024-03-20,0,363.0,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2021,2022-01-30,2021-02-01,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,8967407000.0,8967.407,USD,USD_millions,10-K,2023,FY,CY2021,0001766502-24-000014,2024-03-20,0,363.0,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2021,2022-01-30,,total_assets,us-gaap,Assets,1,2086281000.0,2086.281,USD,USD_millions,10-K,2022,FY,CY2021Q4I,0001766502-23-000011,2023-03-22,0,,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2021,2022-01-30,,total_equity,us-gaap,StockholdersEquity,1,-39620000.0,-39.62,USD,USD_millions,10-K,2023,FY,,0001766502-24-000014,2024-03-20,0,,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2021,2022-01-30,,total_liabilities,us-gaap,Liabilities,1,2071545000.0,2071.545,USD,USD_millions,10-K,2022,FY,CY2021Q4I,0001766502-23-000011,2023-03-22,0,,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2022,2023-01-29,2022-01-31,capital_expenditure,us-gaap,PaymentsToAcquireProductiveAssets,2,230310000.0,230.31,USD,USD_millions,10-K,2023,FY,,0001766502-24-000014,2024-03-20,0,363.0,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2022,2023-01-29,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,1,331641000.0,331.641,USD,USD_millions,10-K,2023,FY,CY2022Q4I,0001766502-24-000014,2024-03-20,0,,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2022,2023-01-29,,current_assets,us-gaap,AssetsCurrent,1,1524780000.0,1524.78,USD,USD_millions,10-K,2023,FY,CY2022Q4I,0001766502-24-000014,2024-03-20,0,,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2022,2023-01-29,,current_liabilities,us-gaap,LiabilitiesCurrent,1,1827718000.0,1827.718,USD,USD_millions,10-K,2023,FY,CY2022Q4I,0001766502-24-000014,2024-03-20,0,,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2022,2023-01-29,2022-01-31,gross_profit,us-gaap,GrossProfit,1,2834495000.0,2834.495,USD,USD_millions,10-K,2023,FY,,0001766502-24-000014,2024-03-20,0,363.0,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2022,2023-01-29,,inventory,us-gaap,InventoryNet,1,678005000.0,678.005,USD,USD_millions,10-K,2023,FY,CY2022Q4I,0001766502-24-000014,2024-03-20,0,,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2022,2023-01-29,2022-01-31,net_income,us-gaap,NetIncomeLoss,1,49899000.0,49.899,USD,USD_millions,10-K,2023,FY,,0001766502-24-000014,2024-03-20,0,363.0,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
