company_id,ticker,cik,peer_group,fiscal_year,period_start,period_end,duration_days,canonical_field,taxonomy,source_tag,source_priority,value_raw,value_standardized,unit,form,raw_fy,raw_fp,frame,accession_number,filing_date,loaded_at,source_url,is_latest_restated,source_selection_rule
cars,CARS,0001683606,marketplace_platform,2017,,2017-12-31,,total_equity,us-gaap,StockholdersEquity,1,1679128000.0,1679.128,USD,10-K,2020,FY,CY2017Q4I,0001564590-21-008812,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000156459021008812/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,38809000.0,38.809,USD,10-K,2020,FY,CY2018,0001564590-21-008812,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000156459021008812/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,662127000.0,662.127,USD,10-K,2020,FY,CY2018,0001564590-21-008812,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000156459021008812/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2018,,2018-12-31,,total_assets,us-gaap,Assets,1,2600549000.0,2600.549,USD,10-K,2019,FY,CY2018Q4I,0001564590-20-006776,2020-02-26,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000156459020006776/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2018,,2018-12-31,,total_equity,us-gaap,StockholdersEquity,1,1626923000.0,1626.923,USD,10-K,2021,FY,CY2018Q4I,0000950170-22-002101,2022-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000095017022002101/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-445324000.0,-445.324,USD,10-K,2021,FY,CY2019,0000950170-22-002101,2022-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000095017022002101/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,606682000.0,606.682,USD,10-K,2021,FY,CY2019,0000950170-22-002101,2022-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000095017022002101/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2019,,2019-12-31,,total_assets,us-gaap,Assets,1,2027991000.0,2027.991,USD,10-K,2020,FY,CY2019Q4I,0001564590-21-008812,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000156459021008812/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2019,,2019-12-31,,total_equity,us-gaap,StockholdersEquity,1,1141068000.0,1141.068,USD,10-K,2022,FY,CY2019Q4I,0000950170-23-004093,2023-02-23,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000095017023004093/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2020,2020-01-01,2020-12-31,365.0,net_income,us-gaap,NetIncomeLoss,1,-789106000.0,-789.106,USD,10-K,2022,FY,CY2020,0000950170-23-004093,2023-02-23,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000095017023004093/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2020,2020-01-01,2020-12-31,365.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,547503000.0,547.503,USD,10-K,2022,FY,CY2020,0000950170-23-004093,2023-02-23,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000095017023004093/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2020,,2020-12-31,,total_assets,us-gaap,Assets,1,1075712000.0,1075.712,USD,10-K,2021,FY,CY2020Q4I,0000950170-22-002101,2022-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000095017022002101/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2020,,2020-12-31,,total_equity,us-gaap,StockholdersEquity,1,368190000.0,368.19,USD,10-K,2023,FY,CY2020Q4I,0000950170-24-018824,2024-02-22,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000095017024018824/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2021,2021-01-01,2021-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,10791000.0,10.791,USD,10-K,2023,FY,,0000950170-24-018824,2024-02-22,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000095017024018824/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2021,2021-01-01,2021-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,623683000.0,623.683,USD,10-K,2023,FY,CY2021,0000950170-24-018824,2024-02-22,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000095017024018824/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2021,,2021-12-31,,total_assets,us-gaap,Assets,1,1007205000.0,1007.205,USD,10-K,2022,FY,CY2021Q4I,0000950170-23-004093,2023-02-23,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000095017023004093/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2021,,2021-12-31,,total_equity,us-gaap,StockholdersEquity,1,398020000.0,398.02,USD,10-K,2024,FY,CY2021Q4I,0000950170-25-029023,2025-02-27,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000095017025029023/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2022,2022-01-01,2022-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,17206000.0,17.206,USD,10-K,2024,FY,,0000950170-25-029023,2025-02-27,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000095017025029023/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2022,2022-01-01,2022-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,653876000.0,653.876,USD,10-K,2024,FY,CY2022,0000950170-25-029023,2025-02-27,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000095017025029023/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2022,,2022-12-31,,total_assets,us-gaap,Assets,1,1024870000.0,1024.87,USD,10-K,2023,FY,CY2022Q4I,0000950170-24-018824,2024-02-22,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000095017024018824/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2022,,2022-12-31,,total_equity,us-gaap,StockholdersEquity,1,384430000.0,384.43,USD,10-K,2025,FY,CY2022Q4I,0001193125-26-076546,2026-02-26,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000119312526076546/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2023,2023-01-01,2023-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,118442000.0,118.442,USD,10-K,2025,FY,,0001193125-26-076546,2026-02-26,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000119312526076546/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2023,2023-01-01,2023-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,689183000.0,689.183,USD,10-K,2025,FY,CY2023,0001193125-26-076546,2026-02-26,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000119312526076546/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2023,,2023-12-31,,total_assets,us-gaap,Assets,1,1172449000.0,1172.449,USD,10-K,2024,FY,CY2023Q4I,0000950170-25-029023,2025-02-27,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000095017025029023/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2023,,2023-12-31,,total_equity,us-gaap,StockholdersEquity,1,492108000.0,492.108,USD,10-K,2025,FY,CY2023Q4I,0001193125-26-076546,2026-02-26,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000119312526076546/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2024,2024-01-01,2024-12-31,365.0,net_income,us-gaap,NetIncomeLoss,1,48188000.0,48.188,USD,10-K,2025,FY,,0001193125-26-076546,2026-02-26,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000119312526076546/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2024,2024-01-01,2024-12-31,365.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,719152000.0,719.152,USD,10-K,2025,FY,CY2024,0001193125-26-076546,2026-02-26,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000119312526076546/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2024,,2024-12-31,,total_assets,us-gaap,Assets,1,1111865000.0,1111.865,USD,10-K,2025,FY,CY2024Q4I,0001193125-26-076546,2026-02-26,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000119312526076546/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cars,CARS,0001683606,marketplace_platform,2024,,2024-12-31,,total_equity,us-gaap,StockholdersEquity,1,511485000.0,511.485,USD,10-K,2025,FY,,0001193125-26-076546,2026-02-26,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1683606/000119312526076546/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2017,2017-02-01,2018-01-28,361.0,net_income,us-gaap,NetIncomeLoss,1,-338057000.0,-338.057,USD,10-K,2019,FY,CY2017,0001766502-20-000007,2020-04-02,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650220000007/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2017,2017-02-01,2018-01-28,361.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,2104287000.0,2104.287,USD,10-K,2019,FY,CY2017,0001766502-20-000007,2020-04-02,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650220000007/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2017,,2018-01-28,,total_equity,us-gaap,StockholdersEquity,1,-83703000.0,-83.703,USD,10-K,2020,FY,CY2017Q4I,0001766502-21-000008,2021-03-30,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650221000008/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2018,2018-01-29,2019-02-03,370.0,net_income,us-gaap,NetIncomeLoss,1,-267890000.0,-267.89,USD,10-K,2020,FY,CY2018,0001766502-21-000008,2021-03-30,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650221000008/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2018,2018-01-29,2019-02-03,370.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,3532837000.0,3532.837,USD,10-K,2020,FY,CY2018,0001766502-21-000008,2021-03-30,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650221000008/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2018,,2019-02-03,,total_assets,us-gaap,Assets,1,541622000.0,541.622,USD,10-K,2019,FY,CY2018Q4I,0001766502-20-000007,2020-04-02,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650220000007/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2018,,2019-02-03,,total_equity,us-gaap,StockholdersEquity,1,-335942000.0,-335.942,USD,10-K,2021,FY,CY2018Q4I,0001766502-22-000008,2022-03-29,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650222000008/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2019,2019-02-04,2020-02-02,363.0,net_income,us-gaap,NetIncomeLoss,1,-252370000.0,-252.37,USD,10-K,2021,FY,CY2019,0001766502-22-000008,2022-03-29,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650222000008/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2019,2019-02-04,2020-02-02,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,4846743000.0,4846.743,USD,10-K,2021,FY,CY2019,0001766502-22-000008,2022-03-29,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650222000008/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2019,,2020-02-02,,total_assets,us-gaap,Assets,1,932321000.0,932.321,USD,10-K,2020,FY,CY2019Q4I,0001766502-21-000008,2021-03-30,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650221000008/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2019,,2020-02-02,,total_equity,us-gaap,StockholdersEquity,1,-403974000.0,-403.974,USD,10-K,2022,FY,CY2019Q4I,0001766502-23-000011,2023-03-22,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2020,2020-02-03,2021-01-31,363.0,net_income,us-gaap,NetIncomeLoss,1,-92486000.0,-92.486,USD,10-K,2022,FY,CY2020,0001766502-23-000011,2023-03-22,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2020,2020-02-03,2021-01-31,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,7146264000.0,7146.264,USD,10-K,2022,FY,CY2020,0001766502-23-000011,2023-03-22,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2020,,2021-01-31,,total_assets,us-gaap,Assets,1,1740910000.0,1740.91,USD,10-K,2021,FY,CY2020Q4I,0001766502-22-000008,2022-03-29,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650222000008/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2020,,2021-01-31,,total_equity,us-gaap,StockholdersEquity,1,-54970000.0,-54.97,USD,10-K,2023,FY,CY2020Q4I,0001766502-24-000014,2024-03-20,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2021,2021-02-01,2022-01-30,363.0,net_income,us-gaap,NetIncomeLoss,1,-75207000.0,-75.207,USD,10-K,2023,FY,,0001766502-24-000014,2024-03-20,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2021,2021-02-01,2022-01-30,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,8967407000.0,8967.407,USD,10-K,2023,FY,CY2021,0001766502-24-000014,2024-03-20,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2021,,2022-01-30,,total_assets,us-gaap,Assets,1,2086281000.0,2086.281,USD,10-K,2022,FY,CY2021Q4I,0001766502-23-000011,2023-03-22,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2021,,2022-01-30,,total_equity,us-gaap,StockholdersEquity,1,-39620000.0,-39.62,USD,10-K,2024,FY,CY2021Q4I,0001766502-25-000014,2025-03-26,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2022,2022-01-31,2023-01-29,363.0,net_income,us-gaap,NetIncomeLoss,1,49899000.0,49.899,USD,10-K,2024,FY,,0001766502-25-000014,2025-03-26,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2022,2022-01-31,2023-01-29,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,10119000000.0,10119.0,USD,10-K,2024,FY,CY2022,0001766502-25-000014,2025-03-26,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2022,,2023-01-29,,total_assets,us-gaap,Assets,1,2519818000.0,2519.818,USD,10-K,2023,FY,CY2022Q4I,0001766502-24-000014,2024-03-20,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2022,,2023-01-29,,total_equity,us-gaap,StockholdersEquity,1,160300000.0,160.3,USD,10-K,2025,FY,CY2022Q4I,0001766502-26-000034,2026-03-25,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650226000034/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2023,2023-01-30,2024-01-28,363.0,net_income,us-gaap,NetIncomeLoss,1,39600000.0,39.6,USD,10-K,2025,FY,,0001766502-26-000034,2026-03-25,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650226000034/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2023,2023-01-30,2024-01-28,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,11147700000.0,11147.7,USD,10-K,2025,FY,CY2023,0001766502-26-000034,2026-03-25,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650226000034/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2023,,2024-01-28,,total_assets,us-gaap,Assets,1,3186851000.0,3186.851,USD,10-K,2024,FY,CY2023Q4I,0001766502-25-000014,2025-03-26,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2023,,2024-01-28,,total_equity,us-gaap,StockholdersEquity,1,510300000.0,510.3,USD,10-K,2025,FY,CY2023Q4I,0001766502-26-000034,2026-03-25,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650226000034/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2024,2024-01-29,2025-02-02,370.0,net_income,us-gaap,NetIncomeLoss,1,392700000.0,392.7,USD,10-K,2025,FY,,0001766502-26-000034,2026-03-25,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650226000034/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2024,2024-01-29,2025-02-02,370.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,11861300000.0,11861.3,USD,10-K,2025,FY,CY2024,0001766502-26-000034,2026-03-25,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650226000034/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2024,,2025-02-02,,total_assets,us-gaap,Assets,1,3014500000.0,3014.5,USD,10-K,2025,FY,CY2024Q4I,0001766502-26-000034,2026-03-25,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650226000034/,True,"latest valid annual filing by 2026-08-05, then tag priority"
chwy,CHWY,0001766502,inventory_led_ecommerce,2024,,2025-02-02,,total_equity,us-gaap,StockholdersEquity,1,261500000.0,261.5,USD,10-K,2025,FY,,0001766502-26-000034,2026-03-25,2026-08-05T12:11:50+00:00,https://www.sec.gov/Archives/edgar/data/1766502/000176650226000034/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cvna,CVNA,0001690820,inventory_led_ecommerce,2017,2017-01-01,2017-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-62841000.0,-62.841,USD,10-K,2019,FY,CY2017,0001690820-20-000052,2020-02-26,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1690820/000169082020000052/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cvna,CVNA,0001690820,inventory_led_ecommerce,2017,2017-01-01,2017-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,858870000.0,858.87,USD,10-K,2019,FY,CY2017,0001690820-20-000052,2020-02-26,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1690820/000169082020000052/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cvna,CVNA,0001690820,inventory_led_ecommerce,2017,,2017-12-31,,total_assets,us-gaap,Assets,1,641137000.0,641.137,USD,10-K,2018,FY,CY2017Q4I,0001690820-19-000024,2019-02-27,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1690820/000169082019000024/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cvna,CVNA,0001690820,inventory_led_ecommerce,2017,,2017-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,279544000.0,279.544,USD,10-K,2020,FY,CY2017Q4I,0001690820-21-000069,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1690820/000169082021000069/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cvna,CVNA,0001690820,inventory_led_ecommerce,2018,2018-01-01,2018-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-55476000.0,-55.476,USD,10-K,2020,FY,CY2018,0001690820-21-000069,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1690820/000169082021000069/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cvna,CVNA,0001690820,inventory_led_ecommerce,2018,2018-01-01,2018-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,1955467000.0,1955.467,USD,10-K,2020,FY,CY2018,0001690820-21-000069,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1690820/000169082021000069/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cvna,CVNA,0001690820,inventory_led_ecommerce,2018,,2018-12-31,,total_assets,us-gaap,Assets,1,991013000.0,991.013,USD,10-K,2019,FY,CY2018Q4I,0001690820-20-000052,2020-02-26,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1690820/000169082020000052/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cvna,CVNA,0001690820,inventory_led_ecommerce,2018,,2018-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,227000000.0,227.0,USD,10-K,2021,FY,CY2018Q4I,0001690820-22-000080,2022-02-24,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1690820/000169082022000080/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cvna,CVNA,0001690820,inventory_led_ecommerce,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-115000000.0,-115.0,USD,10-K,2021,FY,CY2019,0001690820-22-000080,2022-02-24,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1690820/000169082022000080/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cvna,CVNA,0001690820,inventory_led_ecommerce,2019,2019-01-01,2019-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,3940000000.0,3940.0,USD,10-K,2021,FY,CY2019,0001690820-22-000080,2022-02-24,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1690820/000169082022000080/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cvna,CVNA,0001690820,inventory_led_ecommerce,2019,,2019-12-31,,total_assets,us-gaap,Assets,1,2057748000.0,2057.748,USD,10-K,2020,FY,CY2019Q4I,0001690820-21-000069,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1690820/000169082021000069/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cvna,CVNA,0001690820,inventory_led_ecommerce,2019,,2019-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,192000000.0,192.0,USD,10-K,2022,FY,CY2019Q4I,0001690820-23-000052,2023-02-23,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1690820/000169082023000052/,True,"latest valid annual filing by 2026-08-05, then tag priority"
cvna,CVNA,0001690820,inventory_led_ecommerce,2020,2020-01-01,2020-12-31,365.0,net_income,us-gaap,NetIncomeLoss,1,-171000000.0,-171.0,USD,10-K,2022,FY,CY2020,0001690820-23-000052,2023-02-23,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1690820/000169082023000052/,True,"latest valid annual filing by 2026-08-05, then tag priority"
