company_id,ticker,company_name,peer_group,fiscal_year,revenue,net_income,total_assets,total_equity,prior_total_assets,prior_total_equity,average_assets,average_equity,net_margin,asset_turnover,equity_multiplier,roe,dupont_valid,peer_median_roe,peer_valid_count,roe_vs_peer_median,roe_peer_percentile
ebay,EBAY,eBay Inc,marketplace_platform,2019,7429.0,1786.0,18174.0,2870.0,22819.0,6281.0,20496.5,4575.5,0.24040920716112532,0.362452125972727,4.479619713692492,0.39033985356791606,1,0.14396220692039002,8.0,0.24637764664752604,0.8571428571428571
ebay,EBAY,eBay Inc,marketplace_platform,2020,8894.0,5667.0,19310.0,3561.0,18174.0,2870.0,18742.0,3215.5,0.6371711266022038,0.4745491409668125,5.828642512828487,1.762400870782149,1,-0.4332732641761269,10.0,2.195674134958276,1.0
ebay,EBAY,eBay Inc,marketplace_platform,2021,10420.0,13608.0,26626.0,9778.0,19310.0,3561.0,22968.0,6669.5,1.3059500959692898,0.45367467781260884,3.4437364120248892,2.0403328585351224,1,0.01591399070274655,12.0,2.024418867832376,1.0
ebay,EBAY,eBay Inc,marketplace_platform,2022,9795.0,-1269.0,20850.0,5153.0,26626.0,9778.0,23738.0,7465.5,-0.12955589586523736,0.4126295391355632,3.179693255642623,-0.16998191681735986,1,-0.16998191681735986,11.0,0.0,0.5
ebay,EBAY,eBay Inc,marketplace_platform,2023,10112.0,2767.0,21620.0,6396.0,20850.0,5153.0,21235.0,5774.5,0.27363528481012656,0.47619496114904636,3.6773746644731147,0.47917568620659795,1,0.2447037150752226,9.0,0.23447197113137536,0.75
ebay,EBAY,eBay Inc,marketplace_platform,2024,10283.0,1975.0,19365.0,5158.0,21620.0,6396.0,20492.5,5777.0,0.19206457259554605,0.501793339026473,3.54725636143327,0.34187294443482774,1,0.03620415677994996,9.0,0.30566878765487776,0.875
etsy,ETSY,Etsy Inc,marketplace_platform,2017,441.231,81.8,605.583,396.894,,,,,0.18539041907753534,,,,0,,,,
etsy,ETSY,Etsy Inc,marketplace_platform,2018,603.693,77.491,901.851,400.898,605.583,396.894,753.717,398.896,0.12836160101243513,0.8009544696484224,1.8895075408126427,0.19426366772291523,1,0.19426366772291523,7.0,0.0,0.5
etsy,ETSY,Etsy Inc,marketplace_platform,2019,818.379,95.894,1542.352,406.634,901.851,400.898,1222.1015,403.766,0.11717553847300578,0.6696489612360348,3.026756834404085,0.23749894741013358,1,0.14396220692039002,8.0,0.09353674048974356,0.7142857142857143
etsy,ETSY,Etsy Inc,marketplace_platform,2020,1725.625,349.246,2404.489,742.424,1542.352,406.634,1973.4205000000002,574.529,0.20238812024628758,0.8744335026417329,3.4348492417267016,0.6078822827046154,1,-0.4332732641761269,10.0,1.0411555468807423,0.8888888888888888
etsy,ETSY,Etsy Inc,marketplace_platform,2021,2329.114,493.507,3831.809,628.619,2404.489,742.424,3118.1490000000003,685.5215000000001,0.21188615069936464,0.7469540422859844,4.548579439156905,0.71990010524834,1,0.01591399070274655,12.0,0.7039861145455935,0.8181818181818182
etsy,ETSY,Etsy Inc,marketplace_platform,2022,2566.111,-694.288,2634.961,-547.274,3831.809,628.619,3233.385,40.672500000000014,-0.2705603927499629,0.7936298956047608,79.49806380232341,-17.07020714241809,1,-0.16998191681735986,11.0,-16.90022522560073,0.0
etsy,ETSY,Etsy Inc,marketplace_platform,2023,2748.377,307.568,2685.4,-543.715,2634.961,-547.274,2660.1805,-545.4945,0.11190895572186785,1.0331543291893164,,,0,0.2447037150752226,9.0,,
etsy,ETSY,Etsy Inc,marketplace_platform,2024,2808.332,303.281,2417.782,-758.866,2685.4,-543.715,2551.5910000000003,-651.2905000000001,0.10799328569414159,1.1006199661309353,,,0,0.03620415677994996,9.0,,
expe,EXPE,Expedia Group Inc,marketplace_platform,2017,10060.0,378.0,18516.0,6129.0,,,,,0.03757455268389662,,,,0,,,,
expe,EXPE,Expedia Group Inc,marketplace_platform,2018,11223.0,406.0,18033.0,5651.0,18516.0,6129.0,18274.5,5890.0,0.03617571059431524,0.6141344496429451,3.1026315789473684,0.06893039049235994,1,0.19426366772291523,7.0,-0.1253332772305553,0.3333333333333333
expe,EXPE,Expedia Group Inc,marketplace_platform,2019,12067.0,565.0,21416.0,5536.0,18033.0,5651.0,19724.5,5593.5,0.04682191099693379,0.6117772313620117,3.5263251988915707,0.10101010101010101,1,0.14396220692039002,8.0,-0.042952105910289015,0.42857142857142855
expe,EXPE,Expedia Group Inc,marketplace_platform,2020,5199.0,-2612.0,18690.0,3004.0,21416.0,5536.0,20053.0,4270.0,-0.5024043085208694,0.25926295317408865,4.696252927400469,-0.6117096018735363,1,-0.4332732641761269,10.0,-0.1784363376974094,0.4444444444444444
expe,EXPE,Expedia Group Inc,marketplace_platform,2021,8598.0,12.0,21548.0,3552.0,18690.0,3004.0,20119.0,3278.0,0.0013956734124214933,0.4273572245141409,6.1375838926174495,0.0036607687614399025,1,0.01591399070274655,12.0,-0.012253221941306649,0.45454545454545453
expe,EXPE,Expedia Group Inc,marketplace_platform,2022,11667.0,352.0,21561.0,3728.0,21548.0,3552.0,21554.5,3640.0,0.03017056655524128,0.5412790832540769,5.921565934065934,0.0967032967032967,1,-0.16998191681735986,11.0,0.26668521352065655,0.7
expe,EXPE,Expedia Group Inc,marketplace_platform,2023,12839.0,797.0,21642.0,2786.0,21561.0,3728.0,21601.5,3257.0,0.062076485707609624,0.5943568733652755,6.632330365366902,0.2447037150752226,1,0.2447037150752226,9.0,0.0,0.5
expe,EXPE,Expedia Group Inc,marketplace_platform,2024,13691.0,1234.0,22388.0,1557.0,21642.0,2786.0,22015.0,2171.5,0.09013220363742605,0.6218941630706336,10.138153350218742,0.5682707805664288,1,0.03620415677994996,9.0,0.5320666237864788,1.0
figs,FIGS,FIGS Inc,dtc_brand,2017,,,,,,,,,,,,,0,,,,
figs,FIGS,FIGS Inc,dtc_brand,2018,,,,,,,,,,,,,0,0.23823862596270423,3.0,,
figs,FIGS,FIGS Inc,dtc_brand,2019,110.494,0.112,,38.814,,,,,0.001013629699350191,,,,0,-0.013600063431292997,4.0,,
figs,FIGS,FIGS Inc,dtc_brand,2020,263.112,49.758,133.855,97.677,,38.814,,68.2455,0.18911338137371156,,,0.7291030177813922,0,-0.14704822715938792,8.0,0.8761512449407801,1.0
figs,FIGS,FIGS Inc,dtc_brand,2021,419.591,-9.556,311.751,245.573,133.855,97.677,222.803,171.625,-0.02277455903486967,1.8832376583798245,1.2981966496722506,-0.05567953386744355,1,-0.03813811265461758,10.0,-0.017541421212825974,0.4444444444444444
figs,FIGS,FIGS Inc,dtc_brand,2022,505.835,21.186,395.064,307.739,311.751,245.573,353.4075,276.656,0.04188322279004023,1.4313080509044092,1.277425756173732,0.07657885605228153,1,-0.5062204287905939,13.0,0.5827992848428755,0.8333333333333334
figs,FIGS,FIGS Inc,dtc_brand,2023,545.646,22.637,473.209,376.85,395.064,307.739,434.1365,342.29449999999997,0.041486604868357875,1.256853547213837,1.2683128125050214,0.06613311052324826,1,-0.34996854239210196,12.0,0.41610165291535023,0.8181818181818182
figs,FIGS,FIGS Inc,dtc_brand,2024,555.558,2.72,509.787,377.132,473.209,376.85,491.498,376.991,0.004895978457694786,1.1303362373804167,1.3037393465626501,0.007215026353414273,1,-0.1952285804425882,11.0,0.20244360679600248,0.8
grov,GROV,Grove Collaborative Holdings Inc,hybrid,2017,,,,,,,,,,,,,0,,,,
grov,GROV,Grove Collaborative Holdings Inc,hybrid,2018,,,,,,,,,,,,,0,-0.3969225384200372,2.0,,
grov,GROV,Grove Collaborative Holdings Inc,hybrid,2019,,,,,,,,,,,,,0,-0.20384431583923768,2.0,,
grov,GROV,Grove Collaborative Holdings Inc,hybrid,2020,364.271,-72.26,,-339.641,,,,,-0.19836879685728484,,,,0,0.22838857582034564,2.0,,
grov,GROV,Grove Collaborative Holdings Inc,hybrid,2021,383.685,-135.896,182.473,-456.279,,-339.641,,-397.96000000000004,-0.35418637684558946,,,,0,0.4738055365614806,2.0,,
grov,GROV,Grove Collaborative Holdings Inc,hybrid,2022,321.527,-87.715,174.045,26.533,182.473,-456.279,178.25900000000001,-214.873,-0.27280757137036704,1.8037069657072011,,,0,-0.03492057198984754,2.0,,
grov,GROV,Grove Collaborative Holdings Inc,hybrid,2023,259.278,-43.232,150.742,8.122,174.045,26.533,162.3935,17.3275,-0.16673994708382506,1.596603312324693,9.372009810994083,-2.4949935074303853,1,-0.6126464986596454,3.0,-1.88234700877074,0.0
grov,GROV,Grove Collaborative Holdings Inc,hybrid,2024,203.425,-27.423,65.01,-8.549,150.742,8.122,107.876,-0.2134999999999998,-0.13480643971979844,1.8857299121213245,,,0,-0.37445665251995636,2.0,,
grpn,GRPN,Groupon Inc,marketplace_platform,2017,2843.877,14.04,1677.505,251.845,,,,,0.004936922377444594,,,,0,,,,
grpn,GRPN,Groupon Inc,marketplace_platform,2018,2636.746,-11.079,1642.142,382.611,1677.505,251.845,1659.8235,317.228,-0.004201769908819431,1.5885701100147094,5.232273002383144,-0.034924407681541356,1,0.19426366772291523,7.0,-0.22918807540445657,0.0
grpn,GRPN,Groupon Inc,marketplace_platform,2019,2218.915,-22.377,1586.743,395.046,1642.142,382.611,1614.4425,388.82849999999996,-0.01008465849300221,1.3744156264469003,4.152068328324699,-0.057549793803694946,1,0.14396220692039002,8.0,-0.20151200072408498,0.2857142857142857
grpn,GRPN,Groupon Inc,marketplace_platform,2020,1416.868,-287.931,1411.507,107.674,1586.743,395.046,1499.125,251.36,-0.20321653110946114,0.9451299924956224,5.964055537873965,-1.14549252068746,1,-0.4332732641761269,10.0,-0.7122192565113331,0.1111111111111111
grpn,GRPN,Groupon Inc,marketplace_platform,2021,967.108,118.668,1157.881,210.296,1411.507,107.674,1284.694,158.985,0.12270397928669809,0.7527924937767282,8.0805987986288,0.7464100386828946,1,0.01591399070274655,12.0,0.730496047980148,0.9090909090909091
grpn,GRPN,Groupon Inc,marketplace_platform,2022,599.085,-237.609,793.117,8.858,1157.881,210.296,975.499,109.577,-0.39661984526402766,0.6141318443176261,8.902406526917146,-2.1684203801892736,1,-0.16998191681735986,11.0,-1.9984384633719139,0.1
grpn,GRPN,Groupon Inc,marketplace_platform,2023,514.91,-55.41,570.956,-40.312,793.117,8.858,682.0364999999999,-15.726999999999999,-0.10761103882231847,0.7549595952709276,,,0,0.2447037150752226,9.0,,
grpn,GRPN,Groupon Inc,marketplace_platform,2024,492.557,-59.027,612.69,40.815,570.956,-40.312,591.8230000000001,0.25150000000000006,-0.1198379070848653,0.8322707971809138,2353.17296222664,-234.6998011928429,1,0.03620415677994996,9.0,-234.73600534962284,0.0
hnst,HNST,Honest Company Inc,dtc_brand,2017,,,,,,,,,,,,,0,,,,
hnst,HNST,Honest Company Inc,dtc_brand,2018,,,,,,,,,,,,,0,0.23823862596270423,3.0,,
hnst,HNST,Honest Company Inc,dtc_brand,2019,235.587,-31.083,,-230.277,,,,,-0.13193851952781774,,,,0,-0.013600063431292997,4.0,,
hnst,HNST,Honest Company Inc,dtc_brand,2020,300.522,-14.466,240.732,-236.825,,-230.277,,-233.551,-0.04813624293728912,,,,0,-0.14704822715938792,8.0,,
hnst,HNST,Honest Company Inc,dtc_brand,2021,318.639,-38.679,272.597,179.106,240.732,-236.825,256.6645,-28.859499999999997,-0.12138815399244914,1.2414611292173248,,,0,-0.03813811265461758,10.0,,
hnst,HNST,Honest Company Inc,dtc_brand,2022,313.651,-49.019,240.599,146.36,272.597,179.106,256.59799999999996,162.733,-0.15628517046016113,1.2223438997965692,1.5768037214332677,-0.30122347649216813,1,-0.5062204287905939,13.0,0.2049969522984258,0.6666666666666666
hnst,HNST,Honest Company Inc,dtc_brand,2023,344.365,-39.238,201.621,123.139,240.599,146.36,221.11,134.7495,-0.1139430546077563,1.5574374745601736,1.640896626703624,-0.2911921751101117,1,-0.34996854239210196,12.0,0.05877636728199026,0.6363636363636364
hnst,HNST,Honest Company Inc,dtc_brand,2024,378.34,-6.124,247.393,174.307,201.621,123.139,224.507,148.72299999999998,-0.016186498916318657,1.685203579398415,1.5095647613348306,-0.04117722208400853,1,-0.1952285804425882,11.0,0.15405135835857967,0.7
love,LOVE,Lovesac Company,dtc_brand,2017,,,,,,,,,,,,,0,,,,
love,LOVE,Lovesac Company,dtc_brand,2018,101.810413,-5.501798,41.440935,23.638453,,,,,-0.05403963934416021,,,,0,0.23823862596270423,3.0,,
love,LOVE,Lovesac Company,dtc_brand,2019,165.881297,-6.704356,105.014305,78.77,41.440935,23.638453,73.22762,51.2042265,-0.04041658777239968,2.2652831950567283,1.430108899311271,-0.1309336447060674,1,-0.013600063431292997,4.0,-0.11733358127477439,0.3333333333333333
love,LOVE,Lovesac Company,dtc_brand,2020,233.377,-15.205,125.663767,90.155,105.014305,78.77,115.339036,84.4625,-0.06515209296545932,2.023399952813894,1.3655650258990675,-0.18002071925410684,1,-0.14704822715938792,8.0,-0.03297249209471892,0.2857142857142857
love,LOVE,Lovesac Company,dtc_brand,2021,320.738,14.727,171.019,107.946,125.663767,90.155,148.3413835,99.0505,0.045915981268200214,2.1621613094905507,1.497633868582188,0.14868173305536064,1,-0.03813811265461758,10.0,0.18681984570997823,0.8888888888888888
love,LOVE,Lovesac Company,dtc_brand,2022,498.239,47.488,369.084,157.814,171.019,107.946,270.05150000000003,132.88,0.09531168776430589,1.8449777172131978,2.0322960565924144,0.35737507525587,1,-0.5062204287905939,13.0,0.8635955040464639,1.0
love,LOVE,Lovesac Company,dtc_brand,2023,651.179,26.488,408.626,193.094,369.084,157.814,388.855,175.454,0.040676987433562815,1.6746062156845094,2.2162789107116394,0.1509683449793108,1,-0.34996854239210196,12.0,0.5009368873714127,1.0
love,LOVE,Lovesac Company,dtc_brand,2024,700.265,23.861,482.18,217.496,408.626,193.094,445.403,205.29500000000002,0.03407424332217089,1.5722053960121507,2.169575488930563,0.11622786721547042,1,-0.1952285804425882,11.0,0.31145644765805863,0.9
me,ME,23andMe Holding Co,dtc_brand,2017,,,,,,,,,,,,,0,,,,
me,ME,23andMe Holding Co,dtc_brand,2018,,,,,,,,,,,,,0,0.23823862596270423,3.0,,
me,ME,23andMe Holding Co,dtc_brand,2019,,,,,,,,,,,,,0,-0.013600063431292997,4.0,,
me,ME,23andMe Holding Co,dtc_brand,2020,305.463,-250.863,,-620.883,,,,,-0.8212549474077057,,,,0,-0.14704822715938792,8.0,,
me,ME,23andMe Holding Co,dtc_brand,2021,243.92,-183.619,452.098,-595.619,,-620.883,,-608.251,-0.7527836995736308,,,,0,-0.03813811265461758,10.0,,
me,ME,23andMe Holding Co,dtc_brand,2022,271.893,-217.49,1152.068,915.656,452.098,-595.619,802.083,160.01849999999996,-0.7999102588150487,0.3389836213957907,5.012439186719036,-1.3591553476629268,1,-0.5062204287905939,13.0,-0.8529349188723329,0.25
me,ME,23andMe Holding Co,dtc_brand,2023,299.489,-311.66,942.598,713.939,1152.068,915.656,1047.333,814.7974999999999,-1.040639222141715,0.28595394206045255,1.2853905418217413,-0.38249994630567724,1,-0.34996854239210196,12.0,-0.032531403913575285,0.45454545454545453
me,ME,23andMe Holding Co,dtc_brand,2024,219.638,-666.7,395.167,188.52,942.598,713.939,668.8824999999999,451.2295,-3.035449239202688,0.3283655948541037,1.4823554311054574,-1.4775186462764516,1,-0.1952285804425882,11.0,-1.2822900658338634,0.0
posh,POSH,Poshmark Inc,marketplace_platform,2017,,,,,,,,,,,,,0,,,,
posh,POSH,Poshmark Inc,marketplace_platform,2018,148.305,-14.475,,-86.741,,,,,-0.09760291291595023,,,,0,0.19426366772291523,7.0,,
posh,POSH,Poshmark Inc,marketplace_platform,2019,204.983,-47.724,151.988,-123.785,,-86.741,,-105.263,-0.2328193069669192,,,,0,0.14396220692039002,8.0,,
posh,POSH,Poshmark Inc,marketplace_platform,2020,261.601,18.846,288.502,-96.779,151.988,-123.785,220.245,-110.282,0.07204100901754963,1.1877727076664624,,,0,-0.4332732641761269,10.0,,
posh,POSH,Poshmark Inc,marketplace_platform,2021,326.009,-98.329,608.673,417.619,288.502,-96.779,448.5875,160.42000000000002,-0.3016143726093451,0.7267456181904312,2.7963315047999,-0.612947263433487,1,0.01591399070274655,12.0,-0.6288612541362336,0.09090909090909091
posh,POSH,Poshmark Inc,marketplace_platform,2022,,,,,608.673,417.619,,,,,,,0,-0.16998191681735986,11.0,,
posh,POSH,Poshmark Inc,marketplace_platform,2023,,,,,,,,,,,,,0,0.2447037150752226,9.0,,
posh,POSH,Poshmark Inc,marketplace_platform,2024,,,,,,,,,,,,,0,0.03620415677994996,9.0,,
prpl,PRPL,Purple Innovation Inc,dtc_brand,2017,196.859,-8.819,37.661,-13.919,,,,,-0.044798561406895296,,,,0,,,,
prpl,PRPL,Purple Innovation Inc,dtc_brand,2018,285.791,-4.322,71.709,-7.273,37.661,-13.919,54.685,-10.596,-0.015122939490746735,5.2261314802962415,,,0,0.23823862596270423,3.0,,
prpl,PRPL,Purple Innovation Inc,dtc_brand,2019,428.358,-22.573,147.724,-28.54,71.709,-7.273,109.7165,-17.9065,-0.052696576228295024,3.9042258912743297,,,0,-0.013600063431292997,4.0,,
prpl,PRPL,Purple Innovation Inc,dtc_brand,2020,648.471,-236.867,554.732,67.541,147.724,-28.54,351.22799999999995,19.5005,-0.36526999665366683,1.8462964228364485,18.01123048126971,-12.146714186815723,1,-0.14704822715938792,8.0,-11.999665959656335,0.0
prpl,PRPL,Purple Innovation Inc,dtc_brand,2021,724.999,3.114,642.47,145.618,554.732,67.541,598.601,106.5795,0.004295178338177018,1.2111556779891781,5.616474087418313,0.02921762627897485,1,-0.03813811265461758,10.0,0.06735573893359242,0.7777777777777778
prpl,PRPL,Purple Innovation Inc,dtc_brand,2022,573.201,-92.47,433.333,175.171,642.47,145.618,537.9015,160.3945,-0.16132211911702876,1.0656244684203333,3.3536156164955786,-0.5765160276692779,1,-0.5062204287905939,13.0,-0.07029559887868397,0.3333333333333333
prpl,PRPL,Purple Innovation Inc,dtc_brand,2023,510.541,-120.757,390.625,115.607,433.333,175.171,411.97900000000004,145.389,-0.23652752668247998,1.2392403496294713,2.8336325306591283,-0.8305786545061868,1,-0.34996854239210196,12.0,-0.4806101121140849,0.09090909090909091
prpl,PRPL,Purple Innovation Inc,dtc_brand,2024,487.877,-97.897,307.845,20.198,390.625,115.607,349.235,67.9025,-0.20065918253986148,1.3969877016908385,5.143183240675969,-1.4417289495968484,1,-0.1952285804425882,11.0,-1.2465003691542602,0.1
pton,PTON,Peloton Interactive Inc,dtc_brand,2017,,,,,,,,,,,,,0,,,,
pton,PTON,Peloton Interactive Inc,dtc_brand,2018,435.0,-47.9,,-315.6,,,,,-0.11011494252873563,,,,0,0.23823862596270423,3.0,,
pton,PTON,Peloton Interactive Inc,dtc_brand,2019,915.0,-195.6,864.5,-538.6,,-315.6,,-427.1,-0.21377049180327867,,,,0,-0.013600063431292997,4.0,,
pton,PTON,Peloton Interactive Inc,dtc_brand,2020,1825.9,-71.6,2981.8,1678.0,864.5,-538.6,1923.15,569.7,-0.03921353852894462,0.9494319215869796,3.375724065297525,-0.12568018255222044,1,-0.14704822715938792,8.0,0.021368044607167486,0.5714285714285714
pton,PTON,Peloton Interactive Inc,dtc_brand,2021,4021.8,-189.0,4485.6,1754.1,2981.8,1678.0,3733.7000000000003,1716.05,-0.04699388333581978,1.0771620644400997,2.175752454765304,-0.11013665102998164,1,-0.03813811265461758,10.0,-0.07199853837536407,0.3333333333333333
pton,PTON,Peloton Interactive Inc,dtc_brand,2022,3582.1,-2827.7,4028.5,592.9,4485.6,1754.1,4257.05,1173.5,-0.7893972809245973,0.8414512397082486,3.6276523221133363,-2.409629314017895,1,-0.5062204287905939,13.0,-1.903408885227301,0.08333333333333333
pton,PTON,Peloton Interactive Inc,dtc_brand,2023,2800.2,-1261.7,2769.1,-295.1,4028.5,592.9,3398.8,148.89999999999998,-0.45057495893150495,0.8238790161233376,22.82605775688382,-8.473472128945602,1,-0.34996854239210196,12.0,-8.1235035865535,0.0
pton,PTON,Peloton Interactive Inc,dtc_brand,2024,2700.5,-551.9,2185.2,-519.1,2769.1,-295.1,2477.1499999999996,-407.1,-0.20436956119237176,1.090164099872838,,,0,-0.1952285804425882,11.0,,
qvcga,QVCGA,QVC Group Inc,inventory_led_ecommerce,2017,10404.0,2441.0,24122.0,10083.0,,,,,0.23462129950019223,,,,0,,,,
qvcga,QVCGA,QVC Group Inc,inventory_led_ecommerce,2018,14070.0,916.0,17841.0,5744.0,24122.0,10083.0,20981.5,7913.5,0.06510305614783227,0.6705907585253675,2.651355278953687,0.1157515637834081,1,-0.13470214617836074,4.0,0.25045370996176886,1.0
qvcga,QVCGA,QVC Group Inc,inventory_led_ecommerce,2019,13458.0,-456.0,17305.0,4936.0,17841.0,5744.0,17573.0,5340.0,-0.03388319215336603,0.7658339498093666,3.290823970037453,-0.0853932584269663,1,-0.4163770536023661,4.0,0.3309837951753998,1.0
qvcga,QVCGA,QVC Group Inc,inventory_led_ecommerce,2020,14177.0,1196.0,16999.0,3689.0,17305.0,4936.0,17152.0,4312.5,0.08436199478027792,0.8265508395522388,3.9772753623188404,0.2773333333333333,1,-0.3440643863179074,5.0,0.6213977196512408,1.0
qvcga,QVCGA,QVC Group Inc,inventory_led_ecommerce,2021,14044.0,340.0,16202.0,2986.0,16999.0,3689.0,16600.5,3337.5,0.0242096268869268,0.8459986144995633,4.973932584269663,0.10187265917602996,1,-0.3462742776908513,5.0,0.44814693686688123,1.0
qvcga,QVCGA,QVC Group Inc,inventory_led_ecommerce,2022,12106.0,-2594.0,12571.0,525.0,16202.0,2986.0,14386.5,1755.5,-0.21427391376177102,0.8414833350710735,8.195101110794646,-1.4776416975220734,1,-1.0627646318876596,4.0,-0.41487706563441384,0.3333333333333333
qvcga,QVCGA,QVC Group Inc,inventory_led_ecommerce,2023,10915.0,-145.0,11368.0,489.0,12571.0,525.0,11969.5,507.0,-0.013284470911589555,0.9119010819165378,23.608481262327416,-0.2859960552268245,1,-0.2859960552268245,3.0,0.0,0.5
qvcga,QVCGA,QVC Group Inc,inventory_led_ecommerce,2024,10037.0,-1290.0,9243.0,-971.0,11368.0,489.0,10305.5,-241.0,-0.12852445949985056,0.9739459511911115,,,0,0.4794520547945205,3.0,,
real,REAL,The RealReal Inc,marketplace_platform,2017,137.521,-52.308,,-176.986,,,,,-0.38036372626726106,,,,0,,,,
real,REAL,The RealReal Inc,marketplace_platform,2018,213.732,-75.765,135.417,-257.69,,-176.986,,-217.338,-0.3544859918028185,,,,0,0.19426366772291523,7.0,,
real,REAL,The RealReal Inc,marketplace_platform,2019,316.354,-98.429,465.247,337.245,135.417,-257.69,300.332,39.7775,-0.31113562654494653,1.0533476286243224,7.550298535604298,-2.4744893469926463,1,0.14396220692039002,8.0,-2.618451553913036,0.0
real,REAL,The RealReal Inc,marketplace_platform,2020,299.949,-175.832,605.109,191.293,465.247,337.245,535.178,264.269,-0.5862063217413627,0.5604658636939486,2.025125913368575,-0.6653523493107402,1,-0.4332732641761269,10.0,-0.23207908513461328,0.3333333333333333
real,REAL,The RealReal Inc,marketplace_platform,2021,467.692,-236.107,754.944,73.128,605.109,191.293,680.0264999999999,132.2105,-0.5048343781805119,0.6877555507028036,5.143513563597445,-1.7858415178824678,1,0.01591399070274655,12.0,-1.8017555085852144,0.0
real,REAL,The RealReal Inc,marketplace_platform,2022,603.493,-196.445,615.641,-170.092,754.944,73.128,685.2925,-48.482000000000006,-0.32551330338545764,0.8806356409854187,,,0,-0.16998191681735986,11.0,,
real,REAL,The RealReal Inc,marketplace_platform,2023,549.304,-168.472,446.923,-303.299,615.641,-170.092,531.2819999999999,-236.69549999999998,-0.3067008432489114,1.0339217214210157,,,0,0.2447037150752226,9.0,,
real,REAL,The RealReal Inc,marketplace_platform,2024,600.484,-134.202,423.095,-407.376,446.923,-303.299,435.009,-355.3375,-0.22348971829390957,1.380394428621017,,,0,0.03620415677994996,9.0,,
rent,RENT,Rent the Runway Inc,dtc_brand,2017,,,,,,,,,,,,,0,,,,
rent,RENT,Rent the Runway Inc,dtc_brand,2018,,,,,,,,,,,,,0,0.23823862596270423,3.0,,
rent,RENT,Rent the Runway Inc,dtc_brand,2019,21.5,-153.9,,-364.3,,,,,-7.158139534883722,,,,0,-0.013600063431292997,4.0,,
rent,RENT,Rent the Runway Inc,dtc_brand,2020,21.6,-171.1,320.7,-526.7,,-364.3,,-445.5,-7.921296296296296,,,,0,-0.14704822715938792,8.0,,
rent,RENT,Rent the Runway Inc,dtc_brand,2021,17.5,-211.8,447.5,71.1,320.7,-526.7,384.1,-227.8,-12.102857142857143,0.04556105180942463,,,0,-0.03813811265461758,10.0,,
rent,RENT,Rent the Runway Inc,dtc_brand,2022,27.8,-138.7,336.2,-35.3,447.5,71.1,391.85,17.9,-4.989208633093525,0.07094551486538216,21.89106145251397,-7.748603351955307,1,-0.5062204287905939,13.0,-7.242382923164713,0.0
rent,RENT,Rent the Runway Inc,dtc_brand,2023,33.3,-113.2,278.5,-122.3,336.2,-35.3,307.35,-78.8,-3.3993993993993996,0.10834553440702781,,,0,-0.34996854239210196,12.0,,
rent,RENT,Rent the Runway Inc,dtc_brand,2024,40.7,-69.9,240.0,-182.5,278.5,-122.3,259.25,-152.4,-1.7174447174447174,0.1569913211186114,,,0,-0.1952285804425882,11.0,,
rvlv,RVLV,Revolve Group Inc,dtc_brand,2017,399.597,5.347,,47.988,,,,,0.013380981338698741,,,,0,,,,
rvlv,RVLV,Revolve Group Inc,dtc_brand,2018,498.739,30.685,162.074,79.818,,47.988,,63.903,0.06152516646983693,,,0.4801808991753126,0,0.23823862596270423,3.0,0.24194227321260836,1.0
rvlv,RVLV,Revolve Group Inc,dtc_brand,2019,600.993,35.667,232.29,130.764,162.074,79.818,197.18200000000002,105.291,0.059346781077317036,3.047910052641722,1.8727336619464154,0.3387469014445679,1,-0.013600063431292997,4.0,0.3523469648758609,1.0
rvlv,RVLV,Revolve Group Inc,dtc_brand,2020,580.649,56.79,305.752,200.064,232.29,130.764,269.021,165.414,0.09780435340455249,2.1583779704930097,1.626349643923731,0.34332039609706555,1,-0.14704822715938792,8.0,0.4903686232564535,0.8571428571428571
rvlv,RVLV,Revolve Group Inc,dtc_brand,2021,891.39,99.84,480.413,317.014,305.752,200.064,393.0825,258.539,0.11200484636354459,2.267691896739234,1.5203992434410283,0.38616997822378835,1,-0.03813811265461758,10.0,0.42430809087840593,1.0
rvlv,RVLV,Revolve Group Inc,dtc_brand,2022,1101.416,58.697,579.318,379.573,480.413,317.014,529.8655,348.2935,0.0532923073570749,2.0786709079945758,1.521318945085108,0.1685274057655397,1,-0.5062204287905939,13.0,0.6747478345561336,0.9166666666666666
rvlv,RVLV,Revolve Group Inc,dtc_brand,2023,1068.719,28.147,608.886,385.14,579.318,379.573,594.102,382.3565,0.026337138200031997,1.7988813368748129,1.5537907685628465,0.07361454558769107,1,-0.34996854239210196,12.0,0.42358308797979305,0.9090909090909091
rvlv,RVLV,Revolve Group Inc,dtc_brand,2024,1129.911,49.557,665.547,437.785,608.886,385.14,637.2165,411.4625,0.04385920661007814,1.773197963329575,1.5486623932922199,0.12044110945711943,1,-0.1952285804425882,11.0,0.3156696898997076,1.0
sdc,SDC,SmileDirectClub Inc,dtc_brand,2017,145.954,-32.778,,-33.854,,,,,-0.22457760664318893,,,,0,,,,
sdc,SDC,SmileDirectClub Inc,dtc_brand,2018,423.234,-74.771,555.194,298.197,,-33.854,,132.1715,-0.17666586332856057,,,-0.5657119727021331,0,0.23823862596270423,3.0,-0.8039505986648374,0.0
